,url,brand,title,price,description,colour,material
241,https://collatethelabel.com/home/2022-col22.html?id_category=30#/colours-black,Collate,Tapered Knit Trousers,SGD$89.00,A classic mid-rise trouser made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'GREY']","55% NYLON, 40% COTTON, 5% SPANDEX"
242,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-black,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
243,https://collatethelabel.com/home/2027-col27.html?id_category=30#/colours-pink,Collate,Button Detail Knit Skirt,SGD$109.00,A sophisticated addition to your work wardrobe. Best paired with our Mock-Neck Knit Top.,"['BLACK', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
244,https://collatethelabel.com/home/2027-col27.html?id_category=30#/colours-black,Collate,Button Detail Knit Skirt,SGD$109.00,A sophisticated addition to your work wardrobe. Best paired with our Mock-Neck Knit Top.,"['BLACK', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
245,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-navy,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
246,https://collatethelabel.com/home/2025-col25.html?id_category=30#/colours-beige,Collate,Notch-neck Cotton Dress,SGD$129.00,"A flattering silhouette made in stretchable, breathable cotton. Best for casual days at work or play.","['BEIGE', 'NAVY']","97% COTTON, 3% SPANDEX"
247,https://collatethelabel.com/home/2020-col20.html?id_category=30#/colours-pink,Collate,Knit Pencil Dress,SGD$129.00,"A pencil dress with a pleated V-neck feature, made in our favourite double knit fabric for plenty of comfort and stretch.","['BLACK', 'WHITE', 'PINK']","55% NYLON, 40% COTTON, 5% SPANDEX"
248,https://collatethelabel.com/home/2022-col22.html?id_category=30#/colours-grey,Collate,Tapered Knit Trousers,SGD$89.00,A classic mid-rise trouser made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'GREY']","55% NYLON, 40% COTTON, 5% SPANDEX"
249,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-white,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
250,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-green,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
251,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-black,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
252,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-army_green,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
253,https://collatethelabel.com/home/2036-col36.html?id_category=30#/colours-black,Collate,Notch Neck Pencil Dress,SGD$129.00,A classic pencil dress silhouette made in our favourite double knit fabric for plenty of comfort and stretch.,"['BLACK', 'WHITE', 'PINK', 'ARMY GREEN']","55% NYLON, 40% COTTON, 5% SPANDEX"
254,https://collatethelabel.com/home/2031-col31.html?id_category=30#/colours-dark_pink,Collate,Sunray Pleat Midi Dress,SGD$149.00,"A classic midi silhouette featuring a beautifully pleated skirt. Made in a lightweight textured fabric, fit for any occasion.","['BLACK', 'GREEN', 'DARK PINK']",100% POLYESTER
255,https://collatethelabel.com/home/2021-col21.html?id_category=30#/colours-white,Collate,V-neck Work Dress,SGD$129.00,A classic silhouette made in a lightweight crepe fabric for comfort at the desk or dinner.,"['WHITE', 'BEIGE']",100% POLYESTER
